time,retire,frontend,backend,speculate,
387.1,52.6, 5.0,41.4, 1.0,
388.1,52.6, 4.9,41.5, 1.0,
389.1,52.1, 4.8,42.1, 1.0,
390.1,52.3, 4.9,41.9, 1.0,
391.1,52.7, 4.8,41.5, 1.0,
392.1,52.6, 4.8,41.6, 1.0,
393.1,51.6, 4.7,42.7, 1.0,
394.1,51.8, 4.5,42.5, 1.2,
395.1,52.4, 4.5,41.5, 1.5,
396.1,53.7, 5.1,39.9, 1.3,
397.1,52.0, 6.3,39.4, 2.2,
398.1,39.5,41.1,18.4, 1.0,
399.1,55.0, 9.5,34.8, 0.7,
400.1,57.8, 4.2,37.5, 0.5,
401.1,57.6, 4.2,37.6, 0.6,
402.1,57.2, 4.2,38.1, 0.6,
403.1,57.9, 4.3,37.3, 0.6,
404.1,57.8, 4.2,37.3, 0.6,
405.1,57.6, 4.2,37.6, 0.6,
406.1,57.9, 4.2,37.3, 0.6,
407.1,57.3, 4.2,37.9, 0.6,
408.1,57.6, 4.2,37.6, 0.6,
409.1,58.1, 4.1,37.2, 0.6,
410.1,57.8, 4.0,37.8, 0.5,
411.1,57.7, 3.9,38.0, 0.4,
412.1,57.8, 3.9,37.9, 0.4,
413.1,57.7, 3.8,38.0, 0.5,
414.1,58.1, 3.9,37.5, 0.5,
415.1,57.9, 3.9,37.6, 0.5,
416.1,57.0, 4.3,38.0, 0.7,
417.1,57.4, 4.7,36.9, 1.0,
418.1,56.8, 4.6,37.6, 0.9,
419.1,57.3, 4.7,37.1, 1.0,
420.1,56.3, 5.3,36.9, 1.4,
421.1,55.6, 6.0,36.5, 1.9,
422.1,54.8, 6.3,36.9, 2.1,
423.1,54.8, 6.2,36.9, 2.1,
424.1,54.8, 6.4,36.6, 2.2,
425.1,54.5, 6.4,36.9, 2.2,
426.1,54.3, 6.4,37.2, 2.2,
427.1,54.0, 6.4,37.4, 2.2,
428.1,54.3, 6.4,37.0, 2.3,
429.1,54.0, 6.5,37.2, 2.3,
430.1,53.6, 6.6,37.4, 2.4,
431.1,53.9, 6.5,37.3, 2.3,
432.1,53.9, 6.5,37.2, 2.4,
433.1,54.3, 6.7,36.4, 2.5,
434.1,54.0, 6.9,36.4, 2.7,
435.1,53.6, 6.8,37.0, 2.6,
436.1,53.1, 6.7,37.8, 2.5,
437.1,53.6, 6.7,37.2, 2.5,
438.1,54.0, 6.9,36.4, 2.7,
439.1,53.7, 6.9,36.8, 2.6,
440.1,53.6, 7.0,36.8, 2.7,
441.1,53.3, 7.2,36.7, 2.8,
442.1,53.7, 6.8,37.1, 2.5,
443.1,53.5, 6.9,37.0, 2.7,
444.1,53.5, 6.6,37.4, 2.5,
445.1,53.1, 6.8,37.4, 2.6,
446.1,53.0, 7.5,36.5, 3.1,
447.1,52.9, 7.5,36.6, 3.1,
448.1,52.8, 7.4,36.8, 3.0,
449.1,53.6, 7.3,36.3, 2.9,
450.1,52.9, 7.0,37.2, 2.8,
451.1,52.9, 7.2,36.9, 2.9,
452.1,52.6, 7.4,37.0, 3.0,
453.1,52.9, 7.2,37.1, 2.8,
454.1,53.1, 6.9,37.3, 2.7,
455.1,53.4, 6.8,37.2, 2.6,
456.1,53.6, 6.7,37.2, 2.5,
457.1,53.0, 6.9,37.5, 2.6,
458.1,53.1, 7.0,37.1, 2.8,
459.1,52.8, 7.2,37.1, 2.9,
460.1,52.9, 6.9,37.4, 2.8,
461.1,52.9, 6.6,37.8, 2.6,
462.1,53.2, 6.6,37.6, 2.6,
463.1,53.1, 6.7,37.6, 2.6,
464.1,52.8, 6.8,37.7, 2.7,
465.1,52.6, 7.0,37.7, 2.8,
466.1,52.2, 7.0,37.9, 2.8,
467.1,52.7, 6.9,37.7, 2.8,
468.1,52.4, 6.8,38.1, 2.7,
469.1,52.4, 6.8,38.1, 2.7,
470.1,52.4, 6.8,38.0, 2.7,
471.1,52.1, 7.0,38.1, 2.8,
472.1,52.0, 7.0,38.2, 2.8,
473.1,51.9, 7.0,38.3, 2.9,
474.1,52.1, 7.0,38.1, 2.9,
475.1,52.0, 6.9,38.3, 2.8,
476.1,52.2, 6.8,38.2, 2.7,
477.1,52.2, 6.9,38.1, 2.8,
478.1,52.2, 7.0,38.0, 2.8,
479.1,52.1, 7.0,38.1, 2.8,
480.1,51.7, 7.1,38.2, 3.0,
481.1,51.7, 7.2,38.2, 3.0,
482.1,52.0, 7.1,38.0, 2.9,
483.1,52.0, 7.1,38.0, 2.9,
484.1,51.9, 7.1,38.3, 2.8,
485.1,52.1, 7.0,38.2, 2.7,
486.1,52.5, 6.8,38.1, 2.6,
487.1,52.3, 6.9,38.2, 2.6,
488.1,51.8, 6.9,38.7, 2.6,
489.1,52.0, 7.0,38.4, 2.7,
490.1,51.8, 7.0,38.4, 2.8,
491.1,51.3, 7.2,38.5, 2.9,
492.1,51.2, 7.2,38.6, 2.9,
493.1,51.4, 7.1,38.6, 2.9,
494.1,51.3, 7.1,38.8, 2.8,
495.1,51.8, 7.1,38.4, 2.7,
496.1,51.8, 6.9,38.8, 2.6,
497.1,51.6, 6.8,39.1, 2.5,
498.1,51.7, 6.8,38.9, 2.5,
499.1,52.0, 7.1,38.3, 2.7,
500.1,51.3, 7.1,38.8, 2.7,
501.1,51.6, 7.1,38.5, 2.7,
502.1,51.8, 7.2,38.2, 2.8,
503.1,51.5, 7.5,38.0, 3.0,
504.1,51.5, 7.5,38.0, 3.0,
505.1,51.4, 7.4,38.3, 2.9,
506.1,51.7, 7.3,38.2, 2.8,
507.1,51.4, 7.2,38.7, 2.7,
508.1,51.4, 7.1,38.9, 2.7,
509.1,51.6, 7.0,38.8, 2.7,
510.1,51.4, 7.1,38.8, 2.7,
511.1,51.4, 7.1,38.7, 2.7,
512.1,51.4, 7.1,38.7, 2.8,
513.1,51.4, 7.2,38.6, 2.8,
514.1,51.7, 7.3,38.2, 2.8,
515.1,51.7, 7.3,38.2, 2.8,
516.1,51.8, 7.3,38.1, 2.8,
517.1,51.3, 7.1,38.9, 2.7,
518.1,51.4, 7.1,38.7, 2.7,
519.1,51.3, 7.2,38.8, 2.7,
520.1,51.3, 7.3,38.6, 2.8,
521.1,51.6, 7.4,38.3, 2.8,
522.1,51.7, 7.3,38.3, 2.7,
523.1,51.6, 7.2,38.5, 2.7,
524.1,51.4, 7.2,38.6, 2.7,
525.1,51.1, 7.2,39.0, 2.7,
526.1,51.6, 7.3,38.4, 2.7,
527.1,51.7, 7.4,38.1, 2.8,
528.1,51.8, 7.5,37.9, 2.8,
529.1,51.3, 7.2,38.8, 2.7,
530.1,51.3, 7.2,38.8, 2.7,
531.1,52.0, 7.3,37.9, 2.8,
532.1,51.5, 7.3,38.6, 2.7,
533.1,51.4, 7.3,38.6, 2.8,
534.1,51.6, 7.3,38.3, 2.8,
535.1,51.7, 7.2,38.4, 2.7,
536.1,51.7, 7.1,38.5, 2.6,
537.1,51.7, 7.2,38.3, 2.7,
538.1,51.2, 7.3,38.7, 2.8,
539.1,51.1, 7.3,38.8, 2.8,
540.1,51.5, 7.3,38.4, 2.8,
541.1,51.8, 7.3,38.1, 2.8,
542.1,52.0, 7.2,38.1, 2.7,
543.1,52.1, 7.1,38.2, 2.6,
544.1,51.9, 7.0,38.6, 2.5,
545.1,51.6, 6.8,39.2, 2.3,
546.1,52.1, 6.9,38.6, 2.4,
547.1,52.0, 6.9,38.7, 2.4,
548.1,52.0, 6.9,38.8, 2.3,
549.1,52.2, 7.0,38.4, 2.4,
550.1,52.1, 7.0,38.5, 2.5,
551.1,52.0, 7.0,38.5, 2.5,
552.1,52.0, 7.1,38.4, 2.6,
553.1,52.0, 7.2,38.2, 2.6,
554.1,52.1, 7.2,38.0, 2.7,
555.1,52.2, 7.2,37.9, 2.7,
556.1,51.5, 7.0,38.9, 2.6,
557.1,52.0, 7.0,38.4, 2.5,
558.1,52.0, 7.1,38.4, 2.6,
559.1,51.9, 7.1,38.3, 2.6,
560.1,51.9, 7.1,38.4, 2.6,
561.1,51.1, 7.0,39.4, 2.6,
562.1,51.9, 7.0,38.5, 2.6,
563.1,51.8, 6.9,38.8, 2.5,
564.1,51.8, 6.9,38.8, 2.5,
565.1,52.0, 6.9,38.6, 2.5,
566.1,51.6, 6.9,39.0, 2.5,
567.1,51.9, 6.9,38.7, 2.5,
568.1,52.1, 6.8,38.7, 2.5,
569.1,52.1, 6.7,38.9, 2.4,
570.1,52.2, 6.5,39.0, 2.3,
571.1,52.4, 6.5,38.9, 2.3,
572.1,52.0, 6.4,39.3, 2.2,
573.1,52.6, 6.5,38.6, 2.3,
574.1,51.9, 6.5,39.4, 2.2,
575.1,51.6, 6.5,39.6, 2.2,
576.1,52.2, 6.6,39.0, 2.3,
577.1,51.9, 6.6,39.1, 2.3,
578.1,51.6, 6.7,39.3, 2.4,
579.1,52.0, 6.7,38.9, 2.4,
580.1,51.9, 6.7,39.0, 2.4,
581.1,51.5, 6.8,39.3, 2.5,
582.1,51.5, 6.8,39.2, 2.5,
583.1,51.9, 6.9,38.7, 2.5,
584.1,51.7, 6.9,38.9, 2.5,
585.1,52.2, 6.9,38.3, 2.5,
586.1,52.0, 6.9,38.5, 2.5,
587.1,52.1, 7.0,38.3, 2.6,
588.1,51.7, 7.0,38.8, 2.6,
589.1,51.8, 7.0,38.6, 2.6,
590.1,51.6, 6.9,39.0, 2.5,
591.1,51.9, 6.9,38.8, 2.5,
592.1,51.8, 6.9,38.8, 2.5,
593.1,52.0, 7.0,38.5, 2.5,
594.1,52.0, 7.0,38.4, 2.6,
595.1,51.6, 6.9,39.0, 2.5,
596.1,51.6, 7.0,38.9, 2.5,
597.1,51.8, 7.0,38.6, 2.6,
598.1,51.6, 7.1,38.8, 2.6,
599.1,51.7, 7.0,38.7, 2.6,
600.1,52.1, 7.0,38.4, 2.5,
601.1,51.9, 7.0,38.6, 2.5,
602.1,51.7, 7.0,38.8, 2.5,
603.1,52.0, 7.0,38.4, 2.5,
604.1,51.9, 7.0,38.6, 2.5,
