time,retire,frontend,backend,speculate,
305.1, 4.1, 4.5,91.3, 0.1,
306.1, 4.3, 4.8,90.8, 0.1,
307.1, 3.9, 4.6,91.5, 0.1,
308.1, 4.1, 4.7,91.1, 0.1,
309.1, 4.4, 4.9,90.6, 0.1,
310.1, 4.1, 4.5,91.3, 0.1,
311.1, 4.2, 4.5,91.3, 0.1,
312.1, 4.0, 4.7,91.2, 0.1,
313.1, 4.3, 4.5,91.2, 0.1,
314.1, 4.3, 4.8,90.9, 0.1,
315.1, 4.1, 4.5,91.3, 0.1,
316.1, 4.1, 4.6,91.3, 0.1,
317.1, 4.3, 4.8,90.9, 0.1,
318.1, 4.2, 4.5,91.3, 0.1,
319.1, 4.2, 5.0,90.7, 0.1,
320.1, 4.0, 4.5,91.4, 0.1,
321.1, 4.0, 4.7,91.2, 0.1,
322.1, 4.3, 4.7,90.9, 0.1,
323.1, 4.1, 4.7,91.1, 0.1,
324.1, 4.3, 4.7,91.0, 0.1,
325.1, 3.9, 4.6,91.4, 0.1,
326.1, 4.1, 4.6,91.3, 0.1,
327.1, 4.2, 4.9,90.8, 0.1,
328.1, 4.3, 4.6,91.0, 0.1,
329.1, 4.2, 5.0,90.8, 0.1,
330.1, 4.1, 4.6,91.3, 0.1,
331.1, 3.9, 4.7,91.3, 0.1,
332.1, 4.2, 5.0,90.7, 0.1,
333.1, 4.3, 4.6,91.0, 0.1,
334.1, 4.1, 4.7,91.1, 0.1,
335.1, 4.1, 4.6,91.3, 0.1,
336.1, 4.0, 4.6,91.3, 0.1,
337.1, 4.2, 5.0,90.7, 0.1,
338.1, 4.4, 4.8,90.8, 0.1,
339.1, 4.0, 4.7,91.3, 0.1,
340.1, 4.1, 4.6,91.3, 0.1,
341.2, 4.2, 4.6,91.2, 0.1,
342.2, 4.2, 4.8,90.9, 0.1,
343.2, 4.4, 4.6,91.0, 0.1,
344.2, 3.9, 4.7,91.3, 0.1,
345.2, 4.2, 4.6,91.2, 0.1,
346.2, 4.2, 4.6,91.0, 0.1,
347.2, 4.1, 4.7,91.2, 0.1,
348.2, 4.4, 4.4,91.1, 0.1,
349.2, 4.0, 4.6,91.3, 0.1,
350.2, 4.1, 4.6,91.2, 0.1,
351.2, 4.4, 4.7,90.9, 0.1,
352.2, 4.1, 4.7,91.1, 0.1,
353.2, 4.2, 4.7,91.1, 0.1,
354.2, 4.2, 4.8,90.9, 0.1,
355.2, 4.0, 4.7,91.3, 0.1,
356.2, 4.4, 4.7,90.8, 0.1,
357.2, 4.1, 4.9,90.9, 0.1,
358.2, 4.2, 4.5,91.2, 0.1,
359.2, 4.2, 4.8,91.0, 0.1,
360.2, 4.1, 4.6,91.2, 0.1,
361.2, 4.3, 4.7,90.9, 0.1,
362.2, 4.0, 4.9,91.0, 0.1,
363.2, 4.2, 4.7,91.0, 0.1,
364.2, 4.2, 4.6,91.1, 0.1,
365.2, 4.1, 4.6,91.2, 0.1,
366.2, 4.2, 4.5,91.2, 0.1,
367.2, 4.2, 4.7,91.0, 0.1,
368.2, 4.4, 4.6,90.9, 0.1,
369.2, 4.1, 4.5,91.3, 0.1,
370.2, 4.1, 4.6,91.3, 0.1,
371.2, 4.2, 4.4,91.3, 0.1,
372.2, 4.2, 4.7,91.0, 0.1,
373.2, 4.4, 4.6,91.0, 0.1,
374.2, 4.0, 4.4,91.6, 0.1,
375.2, 4.2, 4.7,91.0, 0.1,
376.2, 4.3, 4.4,91.2, 0.1,
377.2, 4.1, 4.6,91.2, 0.1,
378.2, 4.3, 4.5,91.2, 0.1,
379.2, 4.0, 4.5,91.5, 0.1,
380.2, 4.4, 4.5,91.0, 0.1,
381.2, 4.2, 4.4,91.4, 0.1,
382.2, 4.1, 4.3,91.5, 0.1,
383.2, 4.3, 4.3,91.4, 0.1,
384.2, 3.9, 4.4,91.6, 0.1,
385.2, 4.4, 4.5,91.0, 0.1,
386.2, 4.2, 4.1,91.7, 0.1,
387.2, 4.1, 4.5,91.4, 0.1,
388.2, 4.3, 4.1,91.6, 0.1,
389.2, 4.1, 4.2,91.6, 0.1,
390.2, 4.4, 4.6,90.9, 0.1,
391.2, 4.1, 4.1,91.8, 0.1,
392.2, 4.0, 4.3,91.7, 0.1,
393.2, 4.3, 4.3,91.4, 0.1,
394.2, 4.1, 4.2,91.7, 0.1,
395.2, 4.4, 4.4,91.1, 0.1,
396.2, 4.0, 4.4,91.5, 0.1,
397.2, 4.1, 4.4,91.5, 0.1,
398.2, 4.2, 4.3,91.5, 0.1,
399.2, 4.1, 4.1,91.7, 0.1,
400.2, 4.4, 4.5,91.1, 0.1,
401.2, 4.2, 4.3,91.5, 0.1,
402.2, 4.2, 4.3,91.5, 0.1,
403.2, 4.2, 4.2,91.6, 0.1,
404.2, 3.9, 4.3,91.7, 0.1,
405.2, 5.0, 5.1,89.9, 0.1,
406.2, 5.3, 5.7,88.9, 0.1,
407.2, 6.4, 6.3,87.2, 0.1,
408.2, 8.4, 7.7,83.8, 0.1,
409.2,20.7,45.2,31.7, 2.4,
410.2,13.8,32.7,52.5, 1.1,
411.2, 6.8,20.0,73.0, 0.1,
412.2, 3.0, 4.3,92.7, 0.1,
413.2, 3.8, 3.9,92.3, 0.1,
414.2, 5.0,14.4,80.6, 0.1,
415.2, 3.5, 4.0,92.5, 0.1,
416.2, 4.2, 3.8,91.9, 0.1,
417.2, 4.3, 4.1,91.4, 0.1,
418.2, 3.5, 3.9,92.6, 0.1,
419.2, 4.7, 4.2,91.1, 0.1,
420.2, 3.6, 4.0,92.3, 0.1,
421.2, 4.0, 4.3,91.6, 0.1,
422.2, 4.5, 4.2,91.2, 0.1,
423.2, 3.7, 3.8,92.4, 0.1,
424.2, 4.7, 4.6,90.7, 0.1,
425.2, 3.9, 3.9,92.2, 0.1,
426.2, 3.8, 4.3,91.9, 0.1,
427.2, 4.6, 4.2,91.2, 0.1,
428.2, 3.7, 3.7,92.5, 0.1,
429.2, 4.6, 4.5,90.9, 0.1,
430.2, 4.0, 4.1,91.8, 0.1,
431.2, 4.0, 4.2,91.8, 0.1,
432.2, 4.5, 4.2,91.2, 0.1,
433.2, 3.6, 3.9,92.4, 0.1,
434.2, 4.6, 4.5,90.8, 0.1,
435.2, 4.2, 4.3,91.4, 0.1,
436.2, 4.0, 4.2,91.8, 0.1,
437.2, 4.4, 4.3,91.2, 0.1,
438.2, 3.5, 4.1,92.3, 0.1,
439.2, 4.6, 4.4,91.0, 0.1,
440.2, 4.2, 4.6,91.2, 0.1,
441.2, 4.0, 4.1,91.9, 0.1,
442.2, 4.4, 4.4,91.2, 0.1,
443.2, 3.5, 4.2,92.2, 0.1,
444.2, 4.5, 4.4,91.1, 0.1,
445.2, 4.2, 4.6,91.2, 0.1,
446.2, 4.0, 4.2,91.7, 0.1,
447.2, 4.4, 4.3,91.3, 0.1,
448.2, 3.5, 4.1,92.3, 0.1,
449.2, 4.5, 4.4,91.0, 0.1,
450.2, 4.3, 4.5,91.2, 0.1,
451.2, 3.9, 4.2,91.8, 0.1,
452.2, 4.4, 4.3,91.3, 0.1,
453.2, 3.4, 4.0,92.5, 0.1,
454.2, 4.5, 4.3,91.1, 0.1,
455.2, 4.1, 4.1,91.7, 0.1,
456.2, 4.1, 4.2,91.7, 0.1,
457.2, 4.4, 4.3,91.3, 0.1,
458.2, 3.3, 4.0,92.6, 0.1,
459.2, 4.5, 4.4,91.0, 0.1,
460.2, 4.0, 4.2,91.8, 0.1,
461.2, 4.2, 4.2,91.6, 0.1,
462.2, 4.5, 4.4,91.1, 0.1,
463.2, 3.5, 4.0,92.5, 0.1,
464.2, 4.6, 4.4,91.0, 0.1,
465.2, 4.0, 4.4,91.5, 0.1,
466.2, 4.2, 4.3,91.4, 0.1,
467.2, 4.5, 4.4,91.0, 0.1,
468.2, 3.4, 4.3,92.2, 0.1,
469.2, 4.5, 4.3,91.1, 0.1,
470.2, 4.1, 4.6,91.3, 0.1,
471.2, 4.2, 4.3,91.4, 0.1,
472.2, 4.4, 4.6,91.0, 0.1,
473.2, 3.7, 4.5,91.8, 0.1,
474.2, 4.3, 4.3,91.3, 0.1,
475.2, 4.1, 4.6,91.2, 0.1,
476.2, 4.2, 4.3,91.4, 0.1,
477.2, 4.3, 4.5,91.2, 0.1,
478.2, 3.8, 4.4,91.8, 0.1,
479.2, 4.3, 4.3,91.3, 0.1,
480.2, 4.1, 4.5,91.3, 0.1,
481.2, 4.3, 4.3,91.4, 0.1,
482.2, 4.2, 4.3,91.4, 0.1,
483.2, 3.8, 4.4,91.7, 0.1,
484.2, 4.3, 4.3,91.4, 0.1,
485.2, 4.1, 4.6,91.2, 0.1,
486.2, 4.2, 4.6,91.2, 0.1,
487.2, 4.2, 4.4,91.3, 0.1,
488.2, 3.8, 4.4,91.7, 0.1,
489.2, 4.2, 4.5,91.2, 0.1,
490.2, 4.3, 4.5,91.1, 0.1,
491.2, 4.2, 4.2,91.5, 0.1,
492.2, 4.1, 4.3,91.5, 0.1,
493.2, 4.1, 4.3,91.5, 0.1,
494.2, 4.2, 4.3,91.5, 0.1,
495.2, 4.3, 4.5,91.1, 0.1,
496.2, 4.3, 4.4,91.3, 0.1,
497.2, 3.9, 4.3,91.7, 0.1,
498.2, 4.3, 4.5,91.1, 0.1,
499.2, 4.1, 4.3,91.5, 0.1,
500.2, 4.3, 4.5,91.2, 0.1,
501.2, 4.2, 4.3,91.4, 0.1,
502.2, 4.0, 4.2,91.7, 0.1,
503.2, 4.3, 4.5,91.1, 0.1,
504.2, 4.1, 4.2,91.6, 0.1,
505.2, 4.1, 4.5,91.3, 0.1,
506.2, 4.3, 4.4,91.3, 0.1,
507.2, 4.1, 4.4,91.5, 0.1,
508.2, 4.3, 4.4,91.3, 0.1,
509.2, 4.1, 4.3,91.4, 0.1,
510.2, 4.0, 4.4,91.5, 0.1,
511.2, 4.3, 4.4,91.2, 0.1,
512.2, 4.3, 4.5,91.2, 0.1,
513.2, 4.1, 4.3,91.6, 0.1,
514.2, 4.2, 4.4,91.4, 0.1,
515.2, 4.0, 4.4,91.6, 0.1,
516.2, 4.3, 4.5,91.2, 0.1,
517.2, 4.4, 4.6,91.0, 0.1,
518.2, 4.1, 4.5,91.3, 0.1,
519.2, 4.0, 4.3,91.6, 0.1,
520.2, 4.1, 4.5,91.3, 0.1,
521.2, 4.2, 4.5,91.3, 0.1,
522.2, 4.4, 4.6,90.9, 0.1,
523.2, 4.3, 4.5,91.1, 0.1,
524.2, 3.9, 4.3,91.8, 0.1,
525.2, 4.3, 4.5,91.1, 0.1,
526.2, 4.1, 4.3,91.5, 0.1,
527.2, 4.3, 4.4,91.2, 0.1,
528.2, 4.3, 4.5,91.1, 0.1,
529.2, 3.8, 4.3,91.9, 0.1,
530.2, 4.4, 4.6,91.0, 0.1,
531.2, 4.2, 4.4,91.3, 0.1,
532.2, 4.1, 4.4,91.5, 0.1,
533.2, 4.4, 4.5,91.0, 0.1,
534.2, 3.8, 4.2,91.9, 0.1,
535.2, 4.5, 4.6,90.9, 0.1,
536.2, 4.1, 4.3,91.5, 0.1,
537.2, 4.0, 4.4,91.6, 0.1,
538.2, 4.5, 4.5,90.9, 0.1,
539.2, 3.8, 4.2,91.9, 0.1,
540.2, 4.6, 4.7,90.7, 0.1,
541.2, 3.9, 4.3,91.7, 0.1,
542.2, 3.9, 4.4,91.7, 0.1,
543.2, 4.4, 4.7,90.8, 0.1,
544.2, 3.8, 4.4,91.8, 0.1,
545.2, 4.5, 4.7,90.7, 0.1,
546.2, 4.0, 4.4,91.5, 0.1,
547.2, 3.9, 4.5,91.5, 0.1,
