time,retire,frontend,backend,speculate,
276.1,18.3,16.1,64.8, 0.8,
277.1,14.4,16.6,68.3, 0.7,
278.1,13.1,16.1,70.2, 0.7,
279.1,12.3,16.3,70.8, 0.6,
280.1,14.7,15.8,68.8, 0.8,
281.1,17.4,18.1,63.7, 0.9,
282.1,18.2,15.8,65.2, 0.8,
283.1,24.0,20.3,54.6, 1.1,
284.1,19.2,17.4,62.5, 0.9,
285.1,16.8,16.0,66.5, 0.8,
286.1,12.9,16.4,70.0, 0.7,
287.1,13.9,16.3,69.0, 0.8,
288.1,13.3,15.5,70.6, 0.7,
289.1,16.8,17.6,64.7, 0.9,
290.1,16.3,16.0,67.0, 0.7,
291.1,22.1,17.5,59.3, 1.0,
292.1,21.4,18.6,59.0, 1.0,
293.1,18.3,15.9,65.0, 0.8,
294.1,15.1,16.0,68.2, 0.7,
295.1,12.9,16.0,70.4, 0.7,
296.1,12.3,15.8,71.3, 0.6,
297.1,16.1,16.7,66.3, 0.9,
298.1,16.8,17.7,64.7, 0.8,
299.1,18.5,15.4,65.3, 0.8,
300.1,23.4,20.0,55.4, 1.1,
301.1,19.4,17.3,62.5, 0.9,
302.1,16.4,15.9,67.0, 0.8,
303.1,13.3,16.1,69.9, 0.7,
304.1,13.6,16.4,69.3, 0.7,
305.1,14.3,15.6,69.3, 0.8,
306.1,17.0,18.1,64.0, 0.9,
307.1,14.9,15.0,69.5, 0.6,
308.1,22.3,18.5,58.1, 1.0,
309.1,21.2,18.7,59.0, 1.0,
310.1,18.3,16.1,64.7, 0.8,
311.1,15.4,16.0,67.9, 0.8,
312.1,13.3,16.3,69.7, 0.7,
313.1,12.8,15.4,71.2, 0.7,
314.1,15.9,17.3,65.9, 0.9,
315.1,14.7,16.3,68.4, 0.7,
316.1,18.3,15.4,65.5, 0.8,
317.1,23.3,19.9,55.6, 1.1,
318.1,20.5,17.5,61.1, 0.9,
319.1,16.6,15.8,66.8, 0.8,
320.1,13.5,16.0,69.8, 0.7,
321.1,13.1,16.1,70.1, 0.7,
322.1,15.8,16.7,66.6, 0.9,
323.1,16.3,17.7,65.2, 0.8,
324.1,15.1,14.6,69.7, 0.6,
325.1,21.0,18.3,59.8, 1.0,
326.1,21.1,19.0,58.9, 1.0,
327.1,18.1,16.5,64.5, 0.8,
328.1,15.9,16.0,67.4, 0.8,
329.1,13.7,16.0,69.6, 0.7,
330.1,14.5,15.8,68.9, 0.8,
331.1,16.3,17.8,64.9, 0.9,
332.1,13.3,14.5,71.6, 0.6,
333.1,18.9,16.4,63.9, 0.9,
334.1,22.9,19.5,56.5, 1.1,
335.1,20.4,17.8,61.0, 0.9,
336.1,16.3,16.1,66.8, 0.8,
337.1,14.2,16.1,69.0, 0.7,
338.1,13.9,15.6,69.8, 0.7,
339.1,16.3,17.6,65.1, 0.9,
340.1,14.2,16.3,68.8, 0.7,
341.1,17.1,15.4,66.8, 0.7,
342.1,20.8,18.7,59.5, 1.0,
343.1,20.6,18.5,59.9, 1.0,
344.1,18.6,16.9,63.6, 0.9,
345.1,15.7,16.0,67.6, 0.8,
346.1,13.3,15.6,70.5, 0.6,
347.1,16.0,17.3,65.9, 0.9,
348.1,14.5,16.7,68.1, 0.8,
349.1,14.9,15.0,69.5, 0.6,
350.1,20.9,16.7,61.5, 0.9,
351.1,23.3,17.8,57.9, 1.0,
352.1,21.6,15.1,62.5, 0.8,
353.1,19.5,11.4,68.6, 0.6,
354.1,18.0, 9.7,71.8, 0.5,
355.1,16.9, 9.5,73.2, 0.4,
356.1,16.0, 9.7,73.9, 0.4,
357.1,15.9, 9.5,74.2, 0.4,
358.1,15.8, 9.5,74.3, 0.4,
359.1,15.7, 9.5,74.4, 0.4,
360.1,16.3, 9.1,74.1, 0.4,
361.1,16.8, 9.6,73.1, 0.4,
362.1,17.8, 9.8,71.9, 0.5,
363.1,19.1,11.5,68.8, 0.6,
364.1,17.8,12.1,69.6, 0.5,
365.1,19.4,13.8,66.0, 0.7,
366.1,21.1,18.0,59.9, 0.9,
367.1,20.6,18.0,60.5, 0.9,
368.1,18.0,16.6,64.5, 0.8,
369.1,15.7,16.2,67.3, 0.8,
370.1,14.3,15.4,69.6, 0.7,
371.2,16.6,17.7,64.8, 0.9,
372.2,13.6,15.9,69.8, 0.7,
373.2,16.0,15.5,67.8, 0.7,
374.2,20.4,18.5,60.1, 1.0,
375.2,20.6,17.7,60.7, 0.9,
376.2,19.3,17.0,62.8, 0.9,
377.2,15.5,16.0,67.7, 0.8,
378.2,14.5,15.5,69.3, 0.7,
379.2,16.5,17.2,65.5, 0.9,
380.2,14.3,16.8,68.1, 0.7,
381.2,15.0,15.1,69.2, 0.7,
382.2,18.7,17.3,63.1, 0.9,
383.2,20.5,18.1,60.4, 1.0,
384.2,19.4,17.1,62.6, 0.9,
385.2,17.1,16.7,65.4, 0.8,
386.2,15.5,15.7,68.1, 0.7,
387.2,15.6,16.3,67.3, 0.8,
388.2,15.5,17.5,66.1, 0.9,
389.2,14.2,15.4,69.7, 0.7,
390.2,16.7,16.1,66.5, 0.8,
391.2,20.5,19.0,59.5, 1.0,
392.2,20.5,17.7,60.9, 0.9,
393.2,18.5,16.8,63.8, 0.9,
394.2,14.8,15.4,69.2, 0.7,
395.2,15.5,16.2,67.5, 0.8,
396.2,16.8,17.6,64.7, 0.9,
397.2,13.6,15.5,70.2, 0.7,
398.2,15.5,15.8,68.0, 0.7,
399.2,20.4,18.6,60.1, 1.0,
400.2,19.9,17.6,61.5, 0.9,
401.2,19.1,17.3,62.7, 0.9,
402.2,15.4,16.2,67.7, 0.7,
403.2,16.2,15.9,67.1, 0.8,
404.2,16.4,17.2,65.5, 0.9,
405.2,14.2,16.5,68.6, 0.7,
406.2,14.2,15.1,70.0, 0.6,
407.2,18.3,17.2,63.6, 0.9,
408.2,20.0,18.1,61.0, 0.9,
409.2,20.1,17.7,61.3, 0.9,
410.2,17.5,17.1,64.6, 0.8,
411.2,15.2,14.6,69.5, 0.7,
412.2,15.7,17.0,66.4, 0.9,
413.2,14.8,16.7,67.7, 0.8,
414.2,14.3,15.3,69.7, 0.7,
415.2,16.1,15.5,67.7, 0.8,
416.2,20.0,18.4,60.7, 1.0,
417.2,20.0,17.2,61.9, 0.9,
418.2,18.7,17.1,63.3, 0.9,
419.2,14.5,15.1,69.7, 0.7,
420.2,17.2,17.0,64.9, 0.9,
421.2,15.8,17.3,66.0, 0.9,
422.2,13.5,15.4,70.5, 0.7,
423.2,15.4,15.8,68.1, 0.7,
424.2,19.3,18.0,61.8, 0.9,
425.2,19.7,17.3,62.1, 0.9,
426.2,19.5,17.8,61.7, 0.9,
427.2,15.6,15.8,67.9, 0.7,
428.2,16.3,15.4,67.5, 0.8,
429.2,16.3,17.6,65.1, 0.9,
430.2,14.7,16.1,68.4, 0.7,
431.2,13.8,15.0,70.6, 0.6,
432.2,17.0,16.6,65.5, 0.9,
433.2,19.3,17.9,61.9, 0.9,
434.2,20.7,17.5,60.9, 1.0,
435.2,18.0,17.7,63.4, 0.8,
436.2,18.3,15.5,65.3, 0.9,
437.2,17.9,16.5,64.6, 1.0,
438.2,18.9,17.4,62.6, 1.1,
439.2,25.5,21.0,52.0, 1.5,
440.2,22.5,41.5,33.7, 2.3,
441.2,24.1,36.2,39.0, 0.7,
442.2,55.9,14.9,28.9, 0.2,
443.2, 8.3, 9.1,82.4, 0.1,
444.2,19.2, 9.8,70.1, 0.8,
445.2,21.3,11.9,66.3, 0.5,
446.2,17.2,10.0,72.4, 0.5,
447.2,17.3, 9.6,72.6, 0.5,
448.2,17.5, 9.5,72.5, 0.5,
449.2,17.3, 9.2,73.0, 0.4,
450.2,16.0, 9.9,73.7, 0.4,
451.2,16.7, 9.2,73.6, 0.4,
452.2,16.6, 9.1,73.8, 0.4,
453.2,16.8, 9.2,73.5, 0.4,
454.2,16.6, 9.1,73.9, 0.5,
455.2,16.9, 9.0,73.6, 0.5,
456.2,18.1,10.7,70.7, 0.5,
457.2, 8.5,11.7,79.6, 0.2,
458.2,23.6,14.9,60.4, 1.1,
459.2,27.6,24.8,46.0, 1.5,
460.2, 8.2, 7.7,83.9, 0.3,
461.2,27.1,19.2,52.4, 1.3,
462.2,25.4,23.1,50.2, 1.3,
463.2, 9.0, 9.3,81.3, 0.3,
464.2,18.7,16.0,64.5, 0.8,
465.2,11.3,17.5,70.6, 0.6,
466.2,11.3,16.7,71.4, 0.6,
467.2,11.5,16.4,71.5, 0.6,
468.2,11.6,16.3,71.4, 0.7,
469.2,14.2,16.1,69.1, 0.6,
470.2,13.0, 9.8,76.7, 0.5,
471.2,29.6,24.5,44.3, 1.6,
472.2,18.5,18.1,62.7, 0.7,
473.2,14.8,10.0,74.6, 0.6,
474.2,13.1,17.5,68.8, 0.6,
475.2,11.2,17.1,71.0, 0.6,
476.2,11.4,16.5,71.5, 0.6,
477.2,11.2,16.5,71.7, 0.6,
478.2,13.0,17.2,69.2, 0.7,
479.2,12.9,13.7,73.0, 0.4,
480.2,22.3,15.9,60.8, 1.0,
481.2,25.7,24.8,48.1, 1.4,
482.2,14.3,11.9,73.3, 0.5,
483.2,16.6,15.5,67.1, 0.8,
484.2,11.3,17.4,70.7, 0.6,
485.2,11.3,16.8,71.3, 0.6,
486.2,11.2,16.4,71.7, 0.6,
487.2,11.6,16.4,71.4, 0.7,
